letter_number,entity_name,entity_type
210,Scotch,LOCATION
210,Scotch,LOCATION
210,Cousin,LOCATION
210,Margaret,PERSON
210,Gules,LOCATION
211,HUGH S. LEGARE,PERSON
211,Charleston,LOCATION
211,Ash,PERSON
211,Charleston,LOCATION
211,North,PERSON
211,Calhoun,PERSON
211,Smith,LOCATION
211,Stapleton,LOCATION
211,Washington,LOCATION
211,Pinckney,PERSON
211,Charleston,LOCATION
211,New  York,LOCATION
211,Scott,PERSON
211,Charleston,LOCATION
211,Adieu,PERSON
211,Yours,LOCATION
212,Charleston,LOCATION
212,Jane,PERSON
212,Charleston,LOCATION
212,Mary,PERSON
213,Jane,PERSON
213,Carr,PERSON
213,Collier,PERSON
213,Calhoun,PERSON
213,Sancho,LOCATION
213,Barrataria,LOCATION
213,Columbia,LOCATION
213,Thomas,PERSON
213,Starke,LOCATION
213,Adieu,PERSON
213,Jane,PERSON
213,Carr,PERSON
213,United  States,LOCATION
213,Alabama,LOCATION
214,Charleston,LOCATION
214,Jane,PERSON
214,Dickert,PERSON
214,O'Neale,PERSON
214,Britt,PERSON
214,Poinsett,PERSON
214,Rochefoucauld,LOCATION
214,Stoney,PERSON
215,Charleston,LOCATION
215,Cincinnati,LOCATION
215,New  York,LOCATION
215,Ultima,LOCATION
215,Steedman,PERSON
215,Wayne,PERSON
215,Dan,PERSON
215,rattan,PERSON
215,Washington,LOCATION
215,Poinsett,PERSON
215,Britt,PERSON
215,O'Neale,PERSON
215,Island,LOCATION
215,the  City  Hall,LOCATION
215,Fisk,PERSON
215,Fisk,PERSON
215,Britt,PERSON
215,Jack,PERSON
215,McLean,PERSON
215,Jack,PERSON
215,Adieu,PERSON
215,Jane,PERSON
215,Mary,PERSON
216,Washington,LOCATION
216,Jane,PERSON
216,Britt,PERSON
216,Britt,PERSON
216,Calhoun,PERSON
216,Pickens,PERSON
216,Smith,LOCATION
216,Rhett,PERSON
216,Calhoun,PERSON
216,Jane,PERSON
216,Caroline,LOCATION
216,Newport,LOCATION
216,New  York,LOCATION
216,Charleston,LOCATION
216,Tom,PERSON
216,Elmore,PERSON
216,Richardson,PERSON
216,Poinsett,PERSON
217,THOMAS PETIGRU,PERSON
217,Washington,LOCATION
217,Tom,PERSON
217,Calhoun,PERSON
217,Divorce,PERSON
217,Calhoun,PERSON
217,Smith,LOCATION
217,Webster,PERSON
217,Calhoun,PERSON
217,Jane,PERSON
217,Anne,PERSON
217,Tom,PERSON
218,JANE,PERSON
218,Tom,PERSON
218,Reid,PERSON
218,Reid,PERSON
218,Dunkin,PERSON
219,HUGH S. LEGARE,PERSON
219,Preston,PERSON
219,Washington,LOCATION
219,Rhett,PERSON
219,Jim,PERSON
219,Albert,PERSON
219,Hamilton,PERSON
219,McDuffie,PERSON
219,Toomer,PERSON
219,Elmore,PERSON
219,Elmore,PERSON
219,Bill,PERSON
219,Charleston,LOCATION
219,Preston,PERSON
220,HUGH S. LEGARE,PERSON
220,Charleston,LOCATION
220,Ben  Huger,PERSON
220,Alfred,PERSON
220,South  Carolina,LOCATION
220,Specie,PERSON
220,Miss,PERSON
220,Munford,LOCATION
220,Whitfields,PERSON
220,Caroline,PERSON
220,"J.  L.  P. 

Strange",PERSON
221,JANE,PERSON
222,WILLIAM ELLIOT,PERSON
222,Charleston,LOCATION
222,william  elliott,PERSON
222,Charleston,LOCATION
222,Elliott,PERSON
222,Tyler,PERSON
223,Caroline,PERSON
224,Charleston,LOCATION
224,Charleston,LOCATION
224,J.  L.  Petigru,PERSON
225,Sue,PERSON
225,Savan-,PERSON
225,Jim*,PERSON
225,Rhett,PERSON
225,Isaac  Holmes,PERSON
225,Rhett,PERSON
226,JANE PETIGRU NORTH,PERSON
226,Washington,LOCATION
226,Constellation^,LOCATION
226,Thomas,PERSON
226,P.S.,LOCATION
226,Hamilton,PERSON
227,"JANE PETIGRU NORTH
DATE",PERSON
227,Huger,PERSON
227,Caroline,PERSON
227,Carson,PERSON
227,Georgia,LOCATION
227,Trezevant,PERSON
227,Chattahoochee,LOCATION
228,"JANE PETIGRU NORTH
LOCATION",PERSON
228,Easter,PERSON
228,Clay,PERSON
228,W.  B.  Pringle's,PERSON
228,Robertson,PERSON
229,"JANE PETIGRU NORTH
DATE",PERSON
230,JANE,PERSON
230,Rice,PERSON
230,Preston,PERSON
231,JANE,PERSON
231,Calhoun,PERSON
231,McDuffie,PERSON
231,Guilfoyle,PERSON
232,"SUSAN PETIGRU KING
LOCATION",PERSON
232,Sweet Springs,PERSON
232,susan  petigru,PERSON
232,Sweet,PERSON
232,Ma,PERSON
232,Hamburgh,LOCATION
232,Sweet,PERSON
232,Sweet,PERSON
232,Caroline,LOCATION
232,Sweet,LOCATION
232,Springs,LOCATION
232,Caroline,LOCATION
232,Caroline,PERSON
232,Red  Springs,LOCATION
232,James,PERSON
232,Stewart,PERSON
232,Massey,PERSON
232,James,PERSON
232,Caroline,LOCATION
232,Sulphur,PERSON
232,Sulphur,PERSON
232,Caroline,LOCATION
232,Caroline,LOCATION
232,Stevenson,PERSON
232,Richmond,LOCATION
232,Caroline,PERSON
232,Philadelphia,LOCATION
232,New  York,LOCATION
232,Ma,PERSON
232,Adele,PERSON
232,Sue,PERSON
233,JAMES L. PETIGRU,PERSON
233,Sulphur Springs,PERSON
233,james  l.  petigru,PERSON
233,Jane,PERSON
233,Philadelphia,LOCATION
233,Caroline,PERSON
233,James,PERSON
233,Charleston,LOCATION
233,Sue,PERSON
233,Thine,LOCATION
233,Louis,PERSON
234,"JANE PETIGRU NORTH
LOCATION",PERSON
234,Sulphur Springs,PERSON
234,Va.,LOCATION
234,Va.,LOCATION
234,Jane,PERSON
234,Caroline,PERSON
234,Winchester,PERSON
234,Baltimore,LOCATION
234,Baltimore,LOCATION
234,Washington,LOCATION
234,Richmond,LOCATION
234,Wilmington,LOCATION
234,Philadelphia,LOCATION
234,New  York,LOCATION
234,Charleston,LOCATION
234,Clay,PERSON
235,Milledgeville,PERSON
235,Milledgeville,PERSON
235,Adele,PERSON
235,Michael,PERSON
235,us,LOCATION
235,Henry,PERSON
235,George  Street,PERSON
236,THOMAS PETIGRU,PERSON
236,Charleston,LOCATION
236,thomas  petigru,PERSON
236,Charleston,LOCATION
236,Tom,PERSON
236,Conner,PERSON
236,Chisolm,PERSON
236,John,PERSON
236,Howland,LOCATION
236,Carson,PERSON
236,Coster,PERSON
236,Anne,PERSON
237,"SUSAN PETIGRU KING
LOCATION",PERSON
237,susan  petigru,PERSON
237,Milledgeville,PERSON
237,Sue,PERSON
237,Sanford,PERSON
237,Harris,PERSON
237,Honesty,LOCATION
237,Bill,PERSON
237,Edgefield,LOCATION
237,Levee,PERSON
237,Ma,PERSON
237,Ma,PERSON
237,George  Street,PERSON
237,Ma,PERSON
237,Henry,PERSON
237,Adele,PERSON
237,Sue,PERSON
238,"JANE PETIGRU NORTH
LOCATION",PERSON
238,Charleston,LOCATION
238,Charleston,LOCATION
238,Milledgeville,PERSON
239,B.  T.,PERSON
239,William,PERSON
239,Johnson,PERSON
239,Hamburg,LOCATION
239,Gadsden,PERSON
240,THOMAS PETIGRU,PERSON
240,Charleston,LOCATION
240,thomas  petigru,PERSON
240,Charleston,LOCATION
240,Tom,PERSON
240,Dan,PERSON
240,Dan,PERSON
240,Abbeville,LOCATION
240,Hamilton,PERSON
240,Manigault,PERSON
240,York,LOCATION
240,North  Carolina,LOCATION
240,Mexico,LOCATION
240,Mcintosh,PERSON
241,"JANE PETIGRU NORTH
LOCATION",PERSON
241,Charleston,LOCATION
241,Charleston,LOCATION
241,Jane,PERSON
242,"JANE PETIGRU NORTH
LOCATION",PERSON
242,Charleston,LOCATION
242,Charleston,LOCATION
242,Jane,PERSON
242,Savannah,LOCATION
242,Milledgeville,PERSON
243,"JANE PETIGRU NORTH
LOCATION",PERSON
243,Charleston,LOCATION
243,Taylor,PERSON
243,Cass,PERSON
243,Calhoun,PERSON
243,Theater,PERSON
243,Charleston,LOCATION
243,Taylor,PERSON
243,Taylor,PERSON
243,Taylor,PERSON
243,John  Cunningham,PERSON
244,THOMAS PETIGRU,PERSON
244,California,LOCATION
245,"JANE PETIGRU NORTH
LOCATION",PERSON
245,Charleston,LOCATION
245,JANE  PETIGRU  NORTH,PERSON
245,Charleston,LOCATION
245,Jane,PERSON
245,James  Johnston  Pettigrew,PERSON
245,America,LOCATION
245,Caroline,PERSON
246,Charleston,LOCATION
246,Charleston,LOCATION
246,Whaley,PERSON
247,Henry,PERSON
247,Henry  King  so,PERSON
248,"JANE PETIGRU NORTH
DATE",PERSON
248,Badwell,PERSON
248,Preston,PERSON
248,Preston,PERSON
248,Ben,PERSON
248,Martin,PERSON
248,B.  F.]  Perry,PERSON
248,Henry,LOCATION
248,Rhett,PERSON
248,Rhett,LOCATION
248,Rhett,PERSON
248,Johnston,LOCATION
248,Berlin,LOCATION
248,Hungary,LOCATION
248,Johnston,LOCATION
248,Rhett,PERSON
249,"JANE PETIGRU NORTH
LOCATION",PERSON
249,Camden,LOCATION
249,Camden,LOCATION
249,Wardlaw,LOCATION
249,DeKalb,PERSON
249,Cornwallis,PERSON
249,James  Chesnut,PERSON
250,PHILIP Porcher,PERSON
250,Charleston,LOCATION
250,Charleston,LOCATION
250,Phil,PERSON
250,Graham,PERSON
250,Philip  Porcher,PERSON
250,T.  O.  Selfridge,PERSON
250,E.  P.  Lull,PERSON
250,Charleston,LOCATION
250,James  Louis  Petigru,PERSON
250,Phil,PERSON
250,Charleston,LOCATION
250,Phil,PERSON
250,Graham,PERSON
250,Graham,PERSON
250,W.  A.  Graham,PERSON
250,United  States,LOCATION
250,Midshipman,PERSON
250,Phil,PERSON
250,J.  L.  Petigru,PERSON
251,JANE  PETIGRU,PERSON
251,Charleston,LOCATION
251,Charleston,LOCATION
251,Philadelphia,LOCATION
251,Mary  Blount,PERSON
251,Louis,PERSON
251,Jane,PERSON
252,Huger,PERSON
252,Singleton,LOCATION
252,James  Louis  Petigru,PERSON
252,John  Randolph's,PERSON
252,Warm  Springs,LOCATION
253,"JANE PETIGRU NORTH
LOCATION",PERSON
253,Charleston,LOCATION
253,Charleston,LOCATION
253,Island,LOCATION
253,Louis,PERSON
253,Pacelot,LOCATION
253,Charleston,LOCATION
253,David  Johnson,PERSON
253,Washington,LOCATION
254,JANE,PERSON
254,Charleston,LOCATION
254,JANE  PETIGRU  NORTH,PERSON
254,Charleston,LOCATION
254,Charles,PERSON
254,Dick,PERSON
254,Phil,PERSON
254,Savannah,LOCATION
254,Washington,LOCATION
254,Kohne,LOCATION
254,J.  L.  P.,PERSON
255,JANE,PERSON
255,Charleston,LOCATION
255,Charleston,LOCATION
256,"william  elliott 

St.  Michael's",PERSON
256,Elliott,PERSON
256,William,PERSON
256,Heyward,PERSON
256,George  B.  Cuthbert,PERSON
256,Heyward,PERSON
256,Heyward,PERSON
257,JANE,PERSON
257,Charleston,LOCATION
257,Charleston,LOCATION
257,Washington,LOCATION
258,JANE,PERSON
258,Charleston,LOCATION
258,Johnston,LOCATION
258,Tupper,PERSON
258,Mary,PERSON
259,"SUSAN PETIGRU KING
LOCATION",PERSON
259,susan  petigru,PERSON
259,Badwell,PERSON
259,Billy  Patterson,PERSON
259,Maine,LOCATION
259,Robin,PERSON
259,Moderns,PERSON
259,Willie,PERSON
259,Ma,PERSON
259,Grandmother,PERSON
259,Henry,LOCATION
259,Sue,PERSON
260,JANE,PERSON
260,Charleston,LOCATION
260,Jane,PERSON
260,Jane,PERSON
260,Jane  Caroline,PERSON
260,"John 
A.",PERSON
260,Calhoun,PERSON
260,Georgia,LOCATION
260,Savannah,LOCATION
260,Washington,LOCATION
260,Tom,PERSON
260,"Matthew  Fon- 
taine] Maury",PERSON
261,Charleston,LOCATION
261,william  elliott,PERSON
261,Charleston,LOCATION
261,Elliott,PERSON
261,Law,PERSON
261,Hymen,PERSON
261,O'Neale,PERSON
261,Elliott,PERSON
261,Johnston  Pettigrew,LOCATION
261,Elliott,PERSON
262,"SUSAN PETIGRU KING
LOCATION",PERSON
262,Tallahassee,LOCATION
262,susan  petigru,PERSON
262,Tallahassee,LOCATION
262,Charleston,LOCATION
262,Sue,PERSON
262,Law,PERSON
262,"Hardy  Bryan 
Croom",PERSON
262,Archer,PERSON
262,Allen,PERSON
262,McFarland,LOCATION
262,Sappington,LOCATION
262,Croom,PERSON
262,Law,PERSON
262,Law,PERSON
262,Croom,PERSON
262,Wakulla,PERSON
262,Sue,PERSON
263,"JANE PETIGRU NORTH
LOCATION",PERSON
263,Charleston,LOCATION
263,Charleston,LOCATION
263,Oilman,PERSON
263,Louise,PERSON
264,EDWARD EVERETT,PERSON
264,Charleston,LOCATION
264,S.C.,LOCATION
264,Charleston,LOCATION
264,Yeadon,LOCATION
264,Easter,PERSON
264,Easter,PERSON
264,J.  L.  Petigru,PERSON
265,"SUSAN PETIGRU KING
LOCATION",PERSON
265,susan  petigru,PERSON
265,Badwell,PERSON
265,Aunt,PERSON
265,Jane,PERSON
265,Ma,PERSON
265,Frost,PERSON
265,Ridge,PERSON
265,Morse,PERSON
265,Tennessee,LOCATION
265,Marietta,LOCATION
265,Robert],PERSON
265,Henry,PERSON
265,Johnston,LOCATION
265,Storey,PERSON
265,Pothier,PERSON
265,Washington,LOCATION
265,"Miss 
Fanny",PERSON
265,Mathewson,LOCATION
265,Johnston,LOCATION
265,Virginia,LOCATION
265,Johnston,LOCATION
266,W. NOEL,PERSON
266,London,LOCATION
266,Charleston,LOCATION
266,w.  noel,PERSON
266,london,LOCATION
266,Charleston,LOCATION
266,Bill,PERSON
266,Literary,PERSON
266,Reubens,LOCATION
266,Bill,PERSON
266,E.  Gibert,PERSON
266,Grut,PERSON
266,Alais,LOCATION
266,Languedoc,PERSON
266,Rome,LOCATION
266,E.  Gibert,PERSON
266,"Louis  Dumesnil  de 
St.  Pierre",PERSON
266,St  Pierre,PERSON
266,Vine,PERSON
266,St  Pierre,PERSON
266,St  Pierre,PERSON
266,Jean  de  la  Howe,PERSON
266,New  Bordeaux,PERSON
266,South  Carolina,LOCATION
266,Joseph  Samuel  Pettigrew,PERSON
266,Liverpool,LOCATION
267,J. P. DEVEAUX,PERSON
267,Michael,PERSON
267,Richard,PERSON
267,St.,LOCATION
267,Toney,PERSON
267,Toney,PERSON
267,Richard,PERSON
267,Richard,PERSON
268,Charleston,LOCATION
268,william  elliott,PERSON
268,Charleston,LOCATION
268,Elliott,PERSON
268,Smalley,LOCATION
268,Verdict,PERSON
268,Ingraham,PERSON
268,Calas,PERSON
268,Treville,LOCATION
268,Tom  Rhett,PERSON
268,Smalley,LOCATION
268,Treville,LOCATION
268,Rhett,PERSON
268,Smalley,LOCATION
268,Farmer,PERSON
268,Treville,LOCATION
268,Lieut,PERSON
269,EDWARD EVERETT,PERSON
269,Charleston,LOCATION
269,Charleston,LOCATION
269,Everett,PERSON
269,"Massa- 
chusetts",PERSON
269,Boston,LOCATION
269,Themis,LOCATION
269,J.  Shaw,PERSON
269,Charleston,LOCATION
269,Shaw,PERSON
269,Everett,PERSON
270,"JANE PETIGRU NORTH
LOCATION",PERSON
270,Charleston,LOCATION
270,Charleston,LOCATION
270,Jane,PERSON
270,Georgia,LOCATION
270,"South 
Carolina",LOCATION
270,Georgians,PERSON
270,Ann  Pamela  Cunningham,PERSON
270,Joe,PERSON
271,"JANE PETIGRU NORTH
LOCATION",PERSON
272,"JANE PETIGRU NORTH
LOCATION",PERSON
272,Charleston,LOCATION
272,JANE,PERSON
272,Charleston,LOCATION
272,Jane,PERSON
272,Mary,PERSON
272,States,LOCATION
272,Fort,LOCATION
272,Johnston,LOCATION
272,Henry,LOCATION
272,Caroline,LOCATION
272,James,PERSON
272,James,PERSON
272,James,PERSON
272,James,PERSON
272,James  North's,PERSON
272,Phil,PERSON
272,Phil,PERSON
272,Tom  Pelot,PERSON
272,Gwinne,PERSON
272,Pickens,PERSON
272,Morris,PERSON
273,"JANE PETIGRU NORTH
LOCATION",PERSON
273,Charleston,LOCATION
273,Charleston,LOCATION
273,Jane,PERSON
273,Pickens,PERSON
273,Fort,LOCATION
273,Johnston,PERSON
273,South  Carolina,LOCATION
273,United  States,LOCATION
273,South  Carolina,LOCATION
273,Johnston,LOCATION
273,Morris,PERSON
273,Island,LOCATION
273,Henry,LOCATION
274,EDWARD EVERETT,PERSON
274,Charleston,LOCATION
274,Charleston,LOCATION
274,Everett,PERSON
274,Singular,LOCATION
274,Mitchell,PERSON
274,Charleston,LOCATION
274,Jus,PERSON
274,Shaw,PERSON
274,Faulkner,PERSON
274,Cotton  Country,PERSON
275,"JANE PETIGRU NORTH
LOCATION",PERSON
275,Michael,PERSON
275,States,LOCATION
275,Washington,LOCATION
275,States,LOCATION
275,"George 
Ingraham",PERSON
275,George  is,PERSON
275,George,PERSON
275,South  Carolina,LOCATION
275,George  Ingraham,PERSON
275,Dunkin,PERSON
275,Pickens,PERSON
275,Pickens,PERSON
276,"JANE PETIGRU NORTH
LOCATION",PERSON
276,Michael,PERSON
276,Jane,PERSON
276,Jeff,PERSON
276,Davis,PERSON
276,Pickens,PERSON
276,Pickens,PERSON
276,Jeff,PERSON
276,Washington,LOCATION
276,United  States,LOCATION
276,United  States,LOCATION
276,States,LOCATION
276,James  Louis  Petigru,PERSON
276,United  States,LOCATION
277,"JANE PETIGRU NORTH
LOCATION",PERSON
277,Charleston,LOCATION
277,Charleston,LOCATION
277,Jane,PERSON
277,United  States,LOCATION
277,Uncle,PERSON
277,Sam,PERSON
277,Johnston,LOCATION
277,Gregg,PERSON
277,Morris,PERSON
278,Charleston,LOCATION
278,Charleston,LOCATION
278,Massachusetts,LOCATION
278,J.  L.  Petigru,PERSON
279,WILLIAM CARSON,PERSON
279,Charleston,LOCATION
279,william  carson,PERSON
279,Charleston,LOCATION
279,Willie,PERSON
279,Mormons,PERSON
279,Fort,LOCATION
279,Anderson,PERSON
279,Johnston,LOCATION
279,St.,LOCATION
279,Michael,PERSON
279,Abraham,PERSON
279,Georgia,LOCATION
279,"South 
Carolina",LOCATION
279,the  Union,LOCATION
279,Willie,PERSON
279,Territory,PERSON
279,States,LOCATION
279,Territory,PERSON
279,States,LOCATION
279,States,LOCATION
279,States,LOCATION
279,States,LOCATION
279,Louisiana,LOCATION
279,Mouth,PERSON
279,Mississippi,LOCATION
279,Cotton,PERSON
279,States,LOCATION
279,States,LOCATION
279,Willie,PERSON
280,"SUSAN PETIGRU KING
LOCATION",PERSON
280,susan  petigru,PERSON
280,Michael,PERSON
280,R.  F.  W.  Allston,PERSON
280,Aunt,PERSON
280,Jane,PERSON
280,Aunt,PERSON
280,Mary,PERSON
280,Ann,PERSON
280,James,PERSON
281,"JANE PETIGRU NORTH
LOCATION",PERSON
281,Michael,PERSON
281,Johnston,PERSON
281,"James 
Island",PERSON
281,Fort,LOCATION
281,Sumpter,PERSON
282,J. JOHNSTON PETTIGREW,PERSON
282,J.  JOHNSTON    PETTIGREW,PERSON
282,Michael,PERSON
282,Johnston,PERSON
282,Sumter,PERSON
282,v.  Singleton,PERSON
282,Beauregard,PERSON
282,Huger,PERSON
282,Jeff,PERSON
282,Davis,PERSON
282,Washington,LOCATION
282,Anderson,PERSON
283,M. A. CROTTET,PERSON
283,Charleston,LOCATION
283,m.  a.  crottet,PERSON
283,Charleston,LOCATION
283,Bill,PERSON
283,United  States,LOCATION
283,New  York,LOCATION
283,France,LOCATION
283,M.  A.  Crottet,PERSON
283,Yverdun,LOCATION
283,Canton,LOCATION
283,Suisse,LOCATION
284,Ma,PERSON
284,Aunt,PERSON
284,Jane,PERSON
284,James,PERSON
284,Blatchford,PERSON
284,Charleston,LOCATION
284,Schuyler,PERSON
284,Schuyler,PERSON
284,New  York,LOCATION
284,Jack,PERSON
284,Middleton,PERSON
284,James  Louis  Petigru,PERSON
284,Trescot,PERSON
284,Henry  Young,PERSON
284,Charleston,LOCATION
284,Young,PERSON
284,Henry  Young,PERSON
284,James,PERSON
284,James,PERSON
284,Virginia,LOCATION
284,Lieut,PERSON
284,Conner,PERSON
284,Johnston,LOCATION
284,Johnston,LOCATION
284,Charleston,LOCATION
284,Richmond,LOCATION
284,Magna,LOCATION
284,Charta,LOCATION
284,Charleston,LOCATION
284,Virginia,LOCATION
284,Bethel,PERSON
284,Jeff,PERSON
284,Davis,PERSON
284,Scott,PERSON
285,carson,PERSON
285,America,LOCATION
285,"North 
Carolina",LOCATION
285,Willie,PERSON
285,Caroline,PERSON
286,"SUSAN PETIGRU KING
LOCATION",PERSON
286,susan  petigru,PERSON
286,Richmond,LOCATION
286,Charleston,LOCATION
286,James  Louis  Petigru,PERSON
286,Charleston,LOCATION
286,Charleston,LOCATION
286,Sue,PERSON
287,"JANE PETIGRU NORTH
LOCATION",PERSON
287,Cherry  Hill,LOCATION
287,Willington  Guards,PERSON
287,Burt,PERSON
287,Charleston,LOCATION
287,Nashville,LOCATION
287,Embrace,PERSON
287,Louise,PERSON
287,Sister,LOCATION
287,Messrs,PERSON
287,Henry,PERSON
287,Johnston,LOCATION
287,Ben,PERSON
288,"JANE PETIGRU NORTH
LOCATION",PERSON
288,Charleston,LOCATION
288,Charleston,LOCATION
288,Jane,PERSON
288,Lee,PERSON
288,Tognio,PERSON
288,Sue,PERSON
288,Kings,LOCATION
288,Greenville,LOCATION
288,Sister  Ann,PERSON
288,Mary,PERSON
288,John,PERSON
288,Charleston,LOCATION
288,J.,PERSON
288,Porcher,PERSON
289,Charleston,LOCATION
289,carson,PERSON
289,Charleston,LOCATION
289,Hachet,PERSON
289,Norfolk,LOCATION
289,New  York,LOCATION
289,Oelrich,PERSON
289,Jack,PERSON
289,Middleton,PERSON
289,Henry  Young,PERSON
289,Trescot,PERSON
289,Henry  Young,PERSON
289,Gen.,LOCATION
289,Drayton,LOCATION
289,Jack,PERSON
289,Togno,PERSON
289,Sue,PERSON
289,Adele,PERSON
289,Aunt,PERSON
289,Anna,PERSON
289,Louise,PERSON
289,Marion,PERSON
289,Porcher,PERSON
289,Edisto,LOCATION
289,"William 
Whaley",PERSON
289,Sherman,PERSON
289,Jeff,PERSON
289,Davis,PERSON
289,Jefferson,PERSON
289,Lee,PERSON
289,North,PERSON
289,Charleston,LOCATION
289,James  Louis  Petigru,PERSON
289,Charley,PERSON
289,Porcher,PERSON
289,Virginia,LOCATION
289,Jem,PERSON
289,Allston,LOCATION
289,Chicora,PERSON
289,Waccamaw,LOCATION
289,Mary  Pettigrew,PERSON
289,Petersburg,PERSON
289,Charles,PERSON
289,Carey,PERSON
289,Scuppernong,LOCATION
289,Johnston,LOCATION
289,"North  Carolina 
Regiment",LOCATION
289,the  Union,LOCATION
289,^j^j,PERSON
290,JANE,PERSON
290,Charleston,LOCATION
290,Jane,PERSON
290,South  Carolina  Historical  Society,LOCATION
290,James  Louis  Petigru,PERSON
290,Louise  Porcher,PERSON
290,Huger,PERSON
290,Everett,PERSON
290,Jo,PERSON
291,Charleston,LOCATION
291,Bull,PERSON
291,Charleston,LOCATION
291,Louise  Porcher,PERSON
291,James,PERSON
292,MISS E. L. RUTLEDGE,PERSON
292,Rutledge,LOCATION
293,"JANE PETIGRU NORTH
LOCATION",PERSON
293,Charleston,LOCATION
293,Blessings,PERSON
293,Williams,PERSON
293,Wingate,PERSON
293,"George 
Williams",PERSON
293,Wijliams,LOCATION
293,Washington,LOCATION
293,Seward,PERSON
294,Charleston,LOCATION
294,James,PERSON
294,James,PERSON
294,Willington,PERSON
295,Sally,PERSON
295,J.  L.  Petigru,PERSON
296,JANE,PERSON
296,Charleston,LOCATION
296,Caroline,PERSON
297,"JANE PETIGRU NORTH
LOCATION",PERSON
297,Charleston,LOCATION
297,Johnston,LOCATION
297,Nashville,LOCATION
297,Gulf  States,LOCATION
297,Virginia,LOCATION
297,Carolinas,LOCATION
297,Virginia,LOCATION
297,Tennessee,LOCATION
297,Floyd,PERSON
297,Sherman,PERSON
297,William  Martin,PERSON
297,Carey,PERSON
297,North  Carolina,LOCATION
297,Charles,PERSON
297,Johnston,PERSON
297,William,PERSON
297,Allston,LOCATION
297,Adele,PERSON
297,Winyah  Bay,LOCATION
298,"JANE PETIGRU NORTH
LOCATION",PERSON
298,Savannah,LOCATION
298,Allen  Izard,PERSON
298,Savannah,LOCATION
298,Mary,PERSON
299,Charleston,LOCATION
299,James,PERSON
299,James  Louis  Petigru,PERSON
299,William  Heyward,PERSON
300,"SUSAN PETIGRU KING
LOCATION",PERSON
300,Johnston,LOCATION
300,North  Carolina  Volunteers,LOCATION
300,Edenton,PERSON
300,Greenville,LOCATION
300,Charleston,LOCATION
300,Henry,PERSON
300,Henrietta,LOCATION
301,"JANE PETIGRU NORTH
DATE",PERSON
301,Susy  North,PERSON
301,Hibernian  Hall,PERSON
302,"JANE PETIGRU NORTH
LOCATION",PERSON
302,Charleston,LOCATION
302,Jane,PERSON
302,Johnston,LOCATION
302,Jeff,PERSON
302,Davis,PERSON
302,Caroline,LOCATION
303,"JANE PETIGRU NORTH
LOCATION",PERSON
303,Charleston,LOCATION
303,Beauregard,PERSON
303,James  Louis  Petigru  •         441,PERSON
303,Johnston,LOCATION
303,Jack,PERSON
303,Tempe,LOCATION
304,"JANE PETIGRU NORTH
LOCATION",PERSON
304,Charleston,LOCATION
304,Jane,PERSON
304,Ben,PERSON
304,Gen.,LOCATION
304,Kirby,LOCATION
304,Smith,LOCATION
304,Burnside,PERSON
304,Savannah,LOCATION
305,"JANE PETIGRU NORTH
LOCATION",PERSON
305,Charleston,LOCATION
305,Carey,PERSON
305,Scuppernong,LOCATION
305,England,LOCATION
305,Waccamaw,LOCATION
305,Georgetown,LOCATION
305,Charleston,LOCATION
305,Moultrie,PERSON
305,Caroline,LOCATION
305,Havana,LOCATION
305,New  Orleans,LOCATION
305,Jem,PERSON
306,Charleston,LOCATION
306,Elliott,PERSON
306,Lady,PERSON
306,Elliott,PERSON
306,Jeff,PERSON
306,Davis,PERSON
306,Ripley,LOCATION
306,Fort,LOCATION
306,Sumter,PERSON
306,Moultrie,PERSON
306,Charleston,LOCATION
306,Charleston,LOCATION
306,Fort,LOCATION
306,Elliott,PERSON
306,J.  L.  Petigru,PERSON
307,JANE,PERSON
307,Charleston,LOCATION
307,Jane,PERSON
307,Joe,PERSON
307,Johnston,LOCATION
307,"William  I. 
Pettigrew",PERSON
307,Richmond,LOCATION
307,James  Island,PERSON
307,Georgia,LOCATION
308,"SUSAN PETIGRU KING
LOCATION",PERSON
308,Charleston,LOCATION
308,Choiseul,PERSON
308,Johnston,LOCATION
308,Lewis  Gourdine,PERSON
308,Lewis,PERSON
308,Dan,PERSON
308,Henry,LOCATION
308,Secessionville,PERSON
308,Richmond,LOCATION
308,Johnston,PERSON
308,Magrath,LOCATION
308,James,PERSON
308,Guillou,PERSON
308,Philadelphia,LOCATION
308,Togno,PERSON
308,Norfolk,LOCATION
308,Fraser,PERSON
308,England,LOCATION
308,Charleston,LOCATION
309,"JANE PETIGRU NORTH
LOCATION",PERSON
309,Charleston,LOCATION
309,Henry  King,PERSON
309,Secessionville,PERSON
309,George  Street,PERSON
309,Mack,PERSON
309,Forrest,PERSON
309,Winnsborough,LOCATION
309,Greer,PERSON
309,Forrest,PERSON
309,Johnston,LOCATION
309,Richmond,LOCATION
309,Lewis  Young,PERSON
309,Caroline,LOCATION
309,States,LOCATION
309,"John 
Edwards",PERSON
309,W.  J.  P.  and,PERSON
309,ston,PERSON
310,"JANE PETIGRU NORTH
LOCATION",PERSON
310,Charleston,LOCATION
310,Jane,PERSON
310,Carey,PERSON
310,James  Island,PERSON
310,J.  L.  P.,PERSON
311,Charleston,LOCATION
311,Jane,PERSON
311,McClellan,PERSON
311,Wonderful,PERSON
311,McClellan,PERSON
311,McClellan,LOCATION
311,Johnston,LOCATION
